file,class,method,variable,usage
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/ParseException.java,json.ParseException,"ParseException/4[java.lang.String,int,int,int]",offset,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/ParseException.java,json.ParseException,"ParseException/4[java.lang.String,int,int,int]",line,3
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/ParseException.java,json.ParseException,"ParseException/4[java.lang.String,int,int,int]",column,3
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/ParseException.java,json.ParseException,"ParseException/4[java.lang.String,int,int,int]",message,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonLiteral.java,json.JsonLiteral,JsonLiteral/1[java.lang.String],value,5
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readStringInternal/0,string,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,JsonPureStringParser/1[java.lang.String],string,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,error/1[java.lang.String],message,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,parse/0,result,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readRequiredChar/1[java.lang.String],ch,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,endCapture/0,captured,3
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,endCapture/0,end,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readNumber/0,firstDigit,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readChar/1[java.lang.String],ch,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,pauseCapture/0,end,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readArray/0,array,3
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readObject/0,name,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readObject/0,object,3
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,expected/1[java.lang.String],expected,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonNumber.java,json.JsonNumber,JsonNumber/1[java.lang.String],string,3
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonString.java,json.JsonString,JsonString/1[java.lang.String],string,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject,get/1[java.lang.String],name,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject,get/1[java.lang.String],index,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject,"add/2[java.lang.String,json.JsonValue]",name,3
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject,"add/2[java.lang.String,json.JsonValue]",value,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject,indexOf/1[java.lang.String],name,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject,indexOf/1[java.lang.String],index,3
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject$HashIndexTable,get/1[java.lang.String],name,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject$HashIndexTable,get/1[java.lang.String],slot,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject$HashIndexTable,stringHash/1[java.lang.String],s,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject$HashIndexTable,hashSlotFor/1[java.lang.String],element,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject$HashIndexTable,"add/2[java.lang.String,int]",name,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject$HashIndexTable,"add/2[java.lang.String,int]",index,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject$HashIndexTable,"add/2[java.lang.String,int]",slot,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,at/1[int],idx,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,remove/1[E],newLast,3
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,remove/1[E],found,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,remove/1[E],obj,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,remove/1[E],newArray,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,remove/1[E],it,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,"swap/3[java.lang.Object[],int,int]",i,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,"swap/3[java.lang.Object[],int,int]",j,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,"swap/3[java.lang.Object[],int,int]",storage2,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,sort/1[java.util.Comparator<E>],c,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,"atPut/2[int,E]",val,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,"atPut/2[int,E]",newLength,3
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,"atPut/2[int,E]",idx,5
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,with/1[E],elem,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,with/1[E],v,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,Vector/1[int],size,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,hasSome/1[som.TestInterface<E>],fn,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,hasSome/1[som.TestInterface<E>],i,3
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,append/1[E],elem,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,"sort/3[int,int,java.util.Comparator<E>]",tt,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,"sort/3[int,int,java.util.Comparator<E>]",ij,3
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,"sort/3[int,int,java.util.Comparator<E>]",c,8
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,"sort/3[int,int,java.util.Comparator<E>]",dij,6
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,"sort/3[int,int,java.util.Comparator<E>]",di,5
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,"sort/3[int,int,java.util.Comparator<E>]",dj,5
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,"sort/3[int,int,java.util.Comparator<E>]",i,8
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,"sort/3[int,int,java.util.Comparator<E>]",j,8
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,"sort/3[int,int,java.util.Comparator<E>]",k,8
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,"sort/3[int,int,java.util.Comparator<E>]",l,7
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,"sort/3[int,int,java.util.Comparator<E>]",n,3
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,"defaultSort/2[int,int]",i,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,"defaultSort/2[int,int]",j,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,getOne/1[som.TestInterface<E>],e,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,getOne/1[som.TestInterface<E>],fn,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,getOne/1[som.TestInterface<E>],i,3
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,forEach/1[som.ForEachInterface<E>],fn,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,forEach/1[som.ForEachInterface<E>],i,3
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./Harness.java,Harness,processArguments/1[java.lang.String[]],args,5
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./Harness.java,Harness,processArguments/1[java.lang.String[]],run,3
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./Harness.java,Harness,"runBenchmarks/3[Benchmark[],int,int]",rand,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./Harness.java,Harness,"runBenchmarks/3[Benchmark[],int,int]",randBenchmarkId,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./Harness.java,Harness,"runBenchmarks/3[Benchmark[],int,int]",i,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./Harness.java,Harness,"runBenchmarks/3[Benchmark[],int,int]",benchmarks,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./Harness.java,Harness,"runBenchmarks/3[Benchmark[],int,int]",innerIterations,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./Harness.java,Harness,"runBenchmarks/3[Benchmark[],int,int]",benchmarksNbr,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./Harness.java,Harness,main/1[java.lang.String[]],args,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./Harness.java,Harness,main/1[java.lang.String[]],run,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./Benchmark.java,Benchmark,innerBenchmarkLoop/1[int],i,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./Benchmark.java,Benchmark,innerBenchmarkLoop/1[int],innerIterations,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./Benchmark.java,Benchmark,verifyResult/1[java.lang.Object],result,0
